2024-03-10 15:51:46.149    INFO [Project-User-worker-2      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 15:51:49.119    INFO [Project-User-worker-1      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 15:52:05.278    INFO [Project-User-worker-3      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 15:53:13.356    INFO [Project-User-worker-3      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 15:53:21.564    INFO [Project-User-worker-2      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 15:54:25.509    INFO [Project-User-worker-3      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 15:57:12.284    INFO [Project-User-worker-1      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 15:57:13.318    INFO [Project-User-worker-3      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:05:20.811    INFO [Project-User-worker-3      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:05:34.341    INFO [Project-User-worker-2      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:05:43.941    INFO [Project-User-worker-1      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:05:50.399    INFO [Project-User-worker-3      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:06:12.927    INFO [Project-User-worker-2      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:06:19.070    INFO [Project-User-worker-1      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:06:20.267    INFO [Project-User-worker-3      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:06:26.404    INFO [Project-User-worker-2      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:06:28.370    INFO [Project-User-worker-1      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:06:36.446    INFO [Project-User-worker-3      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:06:38.947    INFO [Project-User-worker-2      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:06:44.085    INFO [Project-User-worker-1      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:07:27.276    INFO [Project-User-worker-3      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:08:44.613    INFO [Project-User-worker-2      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:08:50.416    INFO [Project-User-worker-1      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:08:58.454    INFO [Project-User-worker-3      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:09:04.872    INFO [Project-User-worker-2      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:09:24.670    INFO [Project-User-worker-1      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:09:42.570    INFO [Project-User-worker-3      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:10:23.338    INFO [Project-User-worker-2      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:10:23.372    INFO [Project-User-worker-3      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:10:23.425    INFO [Project-atten-worker-3     ] -                 INFO: 프로젝트 atten 컴파일 중...
2024-03-10 16:10:24.427    INFO [Project-admin-worker-3     ] -                 INFO: 프로젝트 admin 컴파일 중...
2024-03-10 16:10:26.355    INFO [Project-Normal-worker-2    ] -                 INFO: 프로젝트 Normal 컴파일 중...
2024-03-10 16:10:27.188    INFO [Project-chat_history-worker] -                 INFO: 프로젝트 chat_history 컴파일 중...
2024-03-10 16:10:27.695    INFO [Project-mention-worker-3   ] -                 INFO: 프로젝트 mention 컴파일 중...
2024-03-10 16:10:28.305    INFO [Project-eval-worker-3      ] -                 INFO: 프로젝트 eval 컴파일 중...
2024-03-10 16:10:29.277    INFO [Project-Me-worker-2        ] -                 INFO: 프로젝트 Me 컴파일 중...
2024-03-10 16:10:29.765    INFO [Project-sign-up-worker-2   ] -                 INFO: 프로젝트 sign-up 컴파일 중...
2024-03-10 16:10:30.342    INFO [Project-reply-worker-3     ] -                 INFO: 프로젝트 reply 컴파일 중...
2024-03-10 16:10:30.903    INFO [Project-entrance-worker-3  ] -                 INFO: 프로젝트 entrance 컴파일 중...
2024-03-10 16:10:30.913    INFO [Project-stock-worker-1     ] -                 INFO: 프로젝트 stock 컴파일 중...
2024-03-10 16:10:31.128    INFO [Project-ASet-worker-3      ] -                 INFO: 프로젝트 ASet 컴파일 중...
2024-03-10 16:11:02.467    INFO [Project-User-worker-1      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:11:05.619    INFO [Project-User-worker-3      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:11:14.004    INFO [Project-User-worker-2      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:11:38.686    INFO [Project-User-worker-1      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:11:38.704    INFO [Project-User-worker-2      ] -                 INFO: 프로젝트 User 컴파일 중...
2024-03-10 16:11:38.724    INFO [Project-atten-worker-1     ] -                 INFO: 프로젝트 atten 컴파일 중...
2024-03-10 16:11:39.000    INFO [Project-admin-worker-1     ] -                 INFO: 프로젝트 admin 컴파일 중...
2024-03-10 16:11:39.497    INFO [Project-Normal-worker-2    ] -                 INFO: 프로젝트 Normal 컴파일 중...
2024-03-10 16:11:39.689    INFO [Project-chat_history-worker] -                 INFO: 프로젝트 chat_history 컴파일 중...
2024-03-10 16:11:39.903    INFO [Project-mention-worker-1   ] -                 INFO: 프로젝트 mention 컴파일 중...
2024-03-10 16:11:40.197    INFO [Project-eval-worker-1      ] -                 INFO: 프로젝트 eval 컴파일 중...
2024-03-10 16:11:40.469    INFO [Project-Me-worker-1        ] -                 INFO: 프로젝트 Me 컴파일 중...
2024-03-10 16:11:40.748    INFO [Project-sign-up-worker-1   ] -                 INFO: 프로젝트 sign-up 컴파일 중...
2024-03-10 16:11:40.971    INFO [Project-reply-worker-1     ] -                 INFO: 프로젝트 reply 컴파일 중...
2024-03-10 16:11:41.342    INFO [Project-entrance-worker-1  ] -                 INFO: 프로젝트 entrance 컴파일 중...
